game_id,season,week,season_type,start_date,start_time_tbd,completed,neutral_site,conference_game,attendance,venue_id,venue,home_id,home_team,home_division,home_conference,home_points,home_post_win_prob,home_pregame_elo,home_postgame_elo,away_id,away_team,away_division,away_conference,away_points,away_post_win_prob,away_pregame_elo,away_postgame_elo,excitement_index,highlights,notes,home_win,point_diff
401423456,2022,13,regular,2022-11-24T20:00:00.000Z,FALSE,TRUE,FALSE,TRUE,NA,4582,Hornet Stadium,2011,Alabama State,fcs,SWAC,14,0.6199086453757561,NA,NA,2029,Arkansas-Pine Bluff,fcs,SWAC,19,0.3800913546242439,NA,NA,8.069429876,,NA,0,-5
401403956,2022,13,regular,2022-11-25T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,62487,3974,Vaught-Hemingway Stadium,145,Ole Miss,fbs,SEC,22,0.8491139951526147,1679,1676,344,Mississippi State,fbs,SEC,24,0.15088600484738535,1672,1675,8.3024851836,,NA,0,-2
401416650,2022,13,regular,2022-11-25T17:00:00.000Z,FALSE,TRUE,FALSE,TRUE,14213,3912,Rynearson Stadium,2199,Eastern Michigan,fbs,Mid-American,38,0.9864794121488354,1317,1364,2117,Central Michigan,fbs,Mid-American,19,0.013520587851164612,1353,1306,8.1220448323,,NA,1,19
401415269,2022,13,regular,2022-11-25T17:00:00.000Z,FALSE,TRUE,FALSE,TRUE,31402,3653,Albertsons Stadium,68,Boise State,fbs,Mountain West,42,0.9965192570327182,1737,1750,328,Utah State,fbs,Mountain West,23,0.003480742967281847,1411,1398,3.7976955392,,NA,1,19
401415665,2022,13,regular,2022-11-25T17:00:00.000Z,FALSE,TRUE,FALSE,TRUE,37989,3854,Nippert Stadium,2132,Cincinnati,fbs,American Athletic,24,0.5493342277790676,1749,1739,2655,Tulane,fbs,American Athletic,27,0.4506657722209324,1665,1675,7.000390738,,NA,0,-3
401404119,2022,13,regular,2022-11-25T17:00:00.000Z,FALSE,TRUE,FALSE,TRUE,94076,3910,DKR-Texas Memorial Stadium,251,Texas,fbs,Big 12,38,0.997658996643419,1927,1931,239,Baylor,fbs,Big 12,27,0.0023410033565810506,1713,1709,7.2493550624,,NA,1,11
401416651,2022,13,regular,2022-11-25T17:00:00.000Z,FALSE,TRUE,FALSE,TRUE,8645,3980,Waldo Stadium,2711,Western Michigan,fbs,Mid-American,20,0.7787639597441338,1283,1301,2649,Toledo,fbs,Mid-American,14,0.22123604025586618,1496,1478,8.7297787595,,NA,1,6
401404045,2022,13,regular,2022-11-25T20:00:00.000Z,FALSE,TRUE,FALSE,TRUE,49865,3619,Arizona Stadium,12,Arizona,fbs,Pac-12,38,0.457307145201458,1372,1374,9,Arizona State,fbs,Pac-12,35,0.542692854798542,1448,1446,7.9260726712,,NA,1,3
401403961,2022,13,regular,2022-11-25T20:30:00.000Z,FALSE,TRUE,FALSE,TRUE,55710,3838,Memorial Stadium,142,Missouri,fbs,SEC,29,0.9723577044215886,1467,1470,8,Arkansas,fbs,SEC,27,0.027642295578411358,1696,1693,9.381254315,,NA,1,2
401415268,2022,13,regular,2022-11-25T20:30:00.000Z,FALSE,TRUE,FALSE,TRUE,20107,5388,Canvas Stadium,36,Colorado State,fbs,Mountain West,17,0.996630521041208,1231,1252,167,New Mexico,fbs,Mountain West,0,0.003369478958792027,1052,1031,4.3764518314,,NA,1,17
401411172,2022,13,regular,2022-11-25T20:30:00.000Z,FALSE,TRUE,FALSE,TRUE,50500,3787,Kenan Stadium,153,North Carolina,fbs,ACC,27,0.216684920576067,1605,1599,152,NC State,fbs,ACC,30,0.783315079423933,1579,1585,9.7306633285,,NA,0,-3
401405148,2022,13,regular,2022-11-25T21:00:00.000Z,FALSE,TRUE,FALSE,TRUE,69250,3793,Kinnick Stadium,2294,Iowa,fbs,Big Ten,17,0.01426462613523902,1742,1709,158,Nebraska,fbs,Big Ten,24,0.985735373864761,1499,1532,4.707944915,,NA,0,-7
401404046,2022,13,regular,2022-11-25T21:30:00.000Z,FALSE,TRUE,FALSE,TRUE,36221,3831,California Memorial Stadium,25,California,fbs,Pac-12,28,0.25548516607368804,1398,1406,26,UCLA,fbs,Pac-12,35,0.7445148339263119,1691,1683,6.3037503145,,NA,0,-7
401403958,2022,13,regular,2022-11-26T00:30:00.000Z,FALSE,TRUE,FALSE,FALSE,79560,3697,Doak Campbell Stadium,52,Florida State,fbs,ACC,45,0.7590230965326006,1851,1850,57,Florida,fbs,SEC,38,0.24097690346739942,1649,1650,7.7631089283,,NA,1,7
401415270,2022,13,regular,2022-11-26T03:00:00.000Z,FALSE,TRUE,FALSE,TRUE,40214,3660,Valley Children's Stadium,278,Fresno State,fbs,Mountain West,30,0.9960302829904545,1620,1676,2751,Wyoming,fbs,Mountain West,0,0.003969717009545515,1415,1359,1.767286152,,NA,1,30
401404166,2022,13,regular,2022-11-26T17:00:00.000Z,FALSE,TRUE,FALSE,TRUE,18837,3992,Williams Stadium (VA),2335,Liberty,fbs,FBS Independents,14,9.180051008122763e-4,1612,1414,166,New Mexico State,fbs,FBS Independents,49,0.9990819948991877,1038,1236,3.072187724,,NA,0,-35
401505356,2022,13,regular,2022-11-26T17:00:00.000Z,FALSE,TRUE,FALSE,FALSE,NA,5117,Clemens Stadium,2600,Saint John's (MN),iii,Minnesota,20,NA,NA,NA,2685,Wartburg,iii,American Rivers,23,NA,NA,NA,NA,,Division III Championship - Second Round,0,-3
401505352,2022,13,regular,2022-11-26T17:00:00.000Z,FALSE,TRUE,FALSE,FALSE,NA,5862,Butterfield Stadium,175,Ithaca College,iii,Liberty League,31,NA,NA,NA,81,Springfield,iii,NEWMAC,20,NA,NA,NA,NA,,Division III Championship - Second Round,1,11
401505357,2022,13,regular,2022-11-26T17:00:00.000Z,FALSE,TRUE,FALSE,FALSE,NA,5833,Robert A. Lipinski Field at James Work Memorial Stadium,2808,Delaware Valley,iii,Mid Atlantic,39,NA,NA,NA,2516,Randolph-Macon,iii,Old Dominion,32,NA,NA,NA,NA,,Division III Championship - Second Round,1,7
401404123,2022,13,regular,2022-11-26T17:00:00.000Z,FALSE,TRUE,FALSE,TRUE,52353,3646,Boone Pickens Stadium,197,Oklahoma State,fbs,Big 12,19,0.049861059770868944,1562,1541,277,West Virginia,fbs,Big 12,24,0.950138940229131,1387,1408,8.5066528176,,NA,0,-5
401505358,2022,13,regular,2022-11-26T17:00:00.000Z,FALSE,TRUE,FALSE,FALSE,NA,4856,Mount Union Stadium,426,University of Mount Union,iii,Ohio,45,NA,NA,NA,390,Utica,iii,Empire 8,7,NA,NA,NA,NA,,Division III Championship - Second Round,1,38
401404144,2022,13,regular,2022-11-26T17:00:00.000Z,FALSE,TRUE,FALSE,TRUE,10119,3985,Warren McGuirk Alumni Stadium,113,Massachusetts,fbs,FBS Independents,7,0.00970441078387154,899,861,349,Army,fbs,FBS Independents,44,0.9902955892161285,1456,1494,1.4210881735,,NA,0,-37
401505350,2022,13,regular,2022-11-26T17:00:00.000Z,FALSE,TRUE,FALSE,TRUE,NA,5133,Ram Stadium (WV),2974,Shepherd,ii,Pennsylvania State Athletic,37,NA,NA,NA,215,Slippery Rock,ii,Pennsylvania State Athletic,27,NA,NA,NA,NA,,Division II Championship - Second Round,1,10
401403962,2022,13,regular,2022-11-26T17:00:00.000Z,FALSE,TRUE,FALSE,FALSE,81500,3836,"Memorial Stadium (Clemson, SC)",228,Clemson,fbs,ACC,30,0.7743923284976679,1834,1821,2579,South Carolina,fbs,SEC,31,0.22560767150233207,1599,1612,6.5952833141,,NA,0,-1
401505355,2022,13,regular,2022-11-26T17:00:00.000Z,FALSE,TRUE,FALSE,FALSE,NA,5790,Bahlke Field,2800,Alma,iii,Michigan,26,NA,NA,NA,2044,Aurora,iii,NACC,48,NA,NA,NA,NA,,Division III Championship - Second Round,0,-22
401426390,2022,13,regular,2022-11-26T17:00:00.000Z,FALSE,TRUE,FALSE,TRUE,17427,3775,Joan C. Edwards Stadium,276,Marshall,fbs,Sun Belt,28,0.8813523651405382,1574,1576,2247,Georgia State,fbs,Sun Belt,23,0.11864763485946184,1488,1486,8.1502394529,,NA,1,5
401405153,2022,13,regular,2022-11-26T17:00:00.000Z,FALSE,TRUE,FALSE,TRUE,106787,3861,Ohio Stadium,194,Ohio State,fbs,Big Ten,23,0.0288752552513377,2177,2108,130,Michigan,fbs,Big Ten,45,0.9711247447486623,2075,2144,5.7352697779,,NA,0,-22
401505436,2022,13,regular,2022-11-26T17:00:00.000Z,FALSE,TRUE,FALSE,FALSE,NA,3868,Paladin Stadium,231,Furman,fcs,Southern,31,0.9792608103077954,NA,NA,2210,Elon,fcs,CAA,6,0.020739189692204563,NA,NA,5.5279302596,,FCS Championship - First Round,1,25
401403959,2022,13,regular,2022-11-26T17:00:00.000Z,FALSE,TRUE,FALSE,FALSE,92746,3917,Sanford Stadium,61,Georgia,fbs,SEC,37,0.9781560849989587,2159,2132,59,Georgia Tech,fbs,ACC,14,0.021843915001041325,1245,1272,1.8592304366,,NA,1,23
401405152,2022,13,regular,2022-11-26T17:00:00.000Z,FALSE,TRUE,FALSE,TRUE,21974,3665,SECU Stadium,120,Maryland,fbs,Big Ten,37,0.9980026951489449,1585,1646,164,Rutgers,fbs,Big Ten,0,0.001997304851055093,1243,1182,2.6623078589,,NA,1,37
401426615,2022,13,regular,2022-11-26T17:00:00.000Z,FALSE,TRUE,FALSE,TRUE,18376,3715,FAU Stadium,2226,Florida Atlantic,fbs,Conference USA,31,0.9978648839802233,1375,1387,98,Western Kentucky,fbs,Conference USA,32,0.0021351160197766728,1675,1663,6.766148031,,NA,0,-1
401426389,2022,13,regular,2022-11-26T17:00:00.000Z,FALSE,TRUE,FALSE,TRUE,11407,6526,Hancock Whitney Stadium,6,South Alabama,fbs,Sun Belt,27,0.9399449410612377,1517,1515,295,Old Dominion,fbs,Sun Belt,20,0.060055058938762285,1312,1314,7.5636357366,,NA,1,7
401426383,2022,13,regular,2022-11-26T17:00:00.000Z,FALSE,TRUE,FALSE,TRUE,19393,3651,Bridgeforth Stadium,256,James Madison,fbs,Sun Belt,47,0.9984683872953747,1539,1659,324,Coastal Carolina,fbs,Sun Belt,7,0.001531612704625318,1563,1443,2.8123919312,,NA,1,40
401416653,2022,13,regular,2022-11-26T18:00:00.000Z,FALSE,TRUE,FALSE,TRUE,12302,3965,UB Stadium,2084,Buffalo,fbs,Mid-American,27,0.8485122819590443,1397,1389,2309,Kent State,fbs,Mid-American,30,0.15148771804095573,1337,1345,9.1010892244,,NA,0,-3
401505360,2022,13,regular,2022-11-26T18:00:00.000Z,FALSE,TRUE,FALSE,FALSE,NA,3811,Lubbers Stadium,125,Grand Valley State University,ii,GLIAC,13,NA,NA,NA,138,Northwest Missouri St,ii,Mid America,8,NA,NA,NA,NA,,Division II Championship - Second Round,1,5
401505359,2022,13,regular,2022-11-26T18:00:00.000Z,FALSE,TRUE,FALSE,FALSE,NA,4433,George P. Miller Stadium,2291,Indiana-Pennsylvania,ii,Pennsylvania State Athletic,19,NA,NA,NA,308,Ashland,ii,Great Midwest Athletic,13,NA,NA,NA,NA,,Division II Championship - Second Round,1,6
401505361,2022,13,regular,2022-11-26T18:00:00.000Z,FALSE,TRUE,FALSE,FALSE,NA,3960,Top Taggart Field,2222,Ferris State,ii,GLIAC,17,NA,NA,NA,90,Pittsburg St,ii,Mid America,14,NA,NA,NA,NA,,Division II Championship - Second Round,1,3
401505351,2022,13,regular,2022-11-26T18:00:00.000Z,FALSE,TRUE,FALSE,FALSE,NA,980,Benedetti-Wehrli Stadium,3071,North Central College,iii,CCIW,28,NA,NA,NA,2102,Carnegie Mellon,iii,Presidents',7,NA,NA,NA,NA,,Division III Championship - Second Round,1,21
401505353,2022,13,regular,2022-11-26T18:00:00.000Z,FALSE,TRUE,FALSE,FALSE,NA,6132,Trinity University Stadium,386,Trinity University TX,iii,Southern Athletic,17,NA,NA,NA,2371,Mary Hardin-Baylor,iii,American Southwest,24,NA,NA,NA,NA,,Division III Championship - Second Round,0,-7
401415664,2022,13,regular,2022-11-26T18:00:00.000Z,FALSE,TRUE,FALSE,TRUE,13037,3806,Lincoln Financial Field,218,Temple,fbs,American Athletic,46,0.1550059005910871,1130,1144,151,East Carolina,fbs,American Athletic,49,0.8449940994089129,1459,1445,6.0762849676,,NA,0,-3
401505354,2022,13,regular,2022-11-26T18:00:00.000Z,FALSE,TRUE,FALSE,FALSE,NA,5875,Charlie W. Johnson Stadium,490,Benedict College,ii,SIAC,6,NA,NA,NA,351,Wingate,ii,South Atlantic,23,NA,NA,NA,NA,,Division II Championship - Second Round,0,-17
401416652,2022,13,regular,2022-11-26T18:30:00.000Z,FALSE,TRUE,FALSE,TRUE,6288,3764,Huskie Stadium,2459,Northern Illinois,fbs,Mid-American,12,8.012279004039389e-4,1350,1207,2006,Akron,fbs,Mid-American,44,0.9991987720995961,1004,1147,3.5014598354,,NA,0,-32
401505431,2022,13,regular,2022-11-26T19:00:00.000Z,FALSE,TRUE,FALSE,FALSE,NA,3688,Wildcat Stadium,160,New Hampshire,fcs,CAA,52,0.9070690711684145,NA,NA,2230,Fordham,fcs,Patriot,42,0.09293092883158549,NA,NA,5.1003767997,,FCS Championship - First Round,1,10
401505430,2022,13,regular,2022-11-26T19:00:00.000Z,FALSE,TRUE,FALSE,FALSE,NA,3695,Delaware Stadium,48,Delaware,fcs,CAA,56,NA,NA,NA,2598,St. Francis (PA),fcs,NEC,17,NA,NA,NA,NA,,FCS Championship - First Round,1,39
401505364,2022,13,regular,2022-11-26T19:00:00.000Z,FALSE,TRUE,FALSE,FALSE,NA,5883,Marv Kay Stadium at Campbell Field,2146,Colorado School Of Mines,ii,Rocky Mountain,48,NA,NA,NA,2364,Minnesota State Mankato,ii,Northern Sun,45,NA,NA,NA,NA,,Division II Championship - Second Round,1,3
401505362,2022,13,regular,2022-11-26T19:00:00.000Z,FALSE,TRUE,FALSE,FALSE,NA,5869,LeGrand Stadium at 1st Community Credit Union Field,2025,Angelo State,ii,Lone Star,33,NA,NA,NA,132,Bemidji State,ii,Northern Sun,7,NA,NA,NA,NA,,Division II Championship - Second Round,1,26
401505437,2022,13,regular,2022-11-26T19:00:00.000Z,FALSE,TRUE,FALSE,FALSE,NA,2068,E. Claiborne Robins Stadium,257,Richmond,fcs,CAA,41,0.9936408607303394,NA,NA,2166,Davidson,fcs,Pioneer,0,0.006359139269660585,NA,NA,1.4639614142,,FCS Championship - First Round,1,41
401423953,2022,13,regular,2022-11-26T19:00:00.000Z,FALSE,TRUE,TRUE,TRUE,NA,3493,Caesars Superdome,2582,Southern,fcs,SWAC,34,0.7504910812893225,NA,NA,2755,Grambling,fcs,SWAC,17,0.24950891871067749,NA,NA,9.2941072434,,NA,1,17
401426617,2022,13,regular,2022-11-26T19:00:00.000Z,FALSE,TRUE,FALSE,TRUE,15688,3825,DATCU Stadium,249,North Texas,fbs,Conference USA,21,0.30126649215855816,1496,1487,242,Rice,fbs,Conference USA,17,0.6987335078414418,1064,1073,6.4871214784,,NA,1,4
401505363,2022,13,regular,2022-11-26T19:30:00.000Z,FALSE,TRUE,FALSE,TRUE,NA,5935,Parker Field at McCool Stadium,2170,Delta State,ii,Gulf South,27,NA,NA,NA,110242,West Florida,ii,Gulf South,38,NA,NA,NA,NA,,Division II Championship - Second Round,0,-11
401403960,2022,13,regular,2022-11-26T20:00:00.000Z,FALSE,TRUE,FALSE,FALSE,58727,3683,Kroger Field,96,Kentucky,fbs,SEC,26,0.950663132761084,1608,1645,97,Louisville,fbs,ACC,13,0.04933686723891595,1741,1704,4.2981587697,,NA,1,13
401505390,2022,13,regular,2022-11-26T20:00:00.000Z,FALSE,TRUE,FALSE,FALSE,NA,5119,Maxwell Field,203,Linfield College,iii,Northwest,13,NA,NA,NA,2802,Bethel (MN),iii,Minnesota,30,NA,NA,NA,NA,,Division III Championship - Second Round,0,-17
401426384,2022,13,regular,2022-11-26T20:30:00.000Z,FALSE,TRUE,FALSE,TRUE,9376,3625,Centennial Bank Stadium,2032,Arkansas State,fbs,Sun Belt,19,5.18121885810035e-4,1177,1134,2653,Troy,fbs,Sun Belt,48,0.99948187811419,1486,1529,5.392038656,,NA,0,-29
401405150,2022,13,regular,2022-11-26T20:30:00.000Z,FALSE,TRUE,FALSE,TRUE,75728,347,Camp Randall Stadium,275,Wisconsin,fbs,Big Ten,16,0.40939262234390694,1721,1710,135,Minnesota,fbs,Big Ten,23,0.5906073776560931,1749,1760,6.1896088715,,NA,0,-7
401403957,2022,13,regular,2022-11-26T20:30:00.000Z,FALSE,TRUE,FALSE,TRUE,100077,3657,Bryant-Denny Stadium,333,Alabama,fbs,SEC,49,0.9957534529959092,2151,2151,2,Auburn,fbs,SEC,27,0.004246547004090773,1596,1596,1.8914709465,,NA,1,22
401426616,2022,13,regular,2022-11-26T20:30:00.000Z,FALSE,TRUE,FALSE,TRUE,10342,3776,Joe Aillet Stadium,2348,Louisiana Tech,fbs,Conference USA,27,0.0036477089246289094,1115,1127,5,UAB,fbs,Conference USA,37,0.996352291075371,1525,1513,2.3973754569,,NA,0,-10
401404047,2022,13,regular,2022-11-26T20:30:00.000Z,FALSE,TRUE,FALSE,TRUE,28840,3893,Reser Stadium,204,Oregon State,fbs,Pac-12,38,0.8326410963965293,1721,1724,2483,Oregon,fbs,Pac-12,34,0.16735890360347072,1732,1729,7.2553098621,,NA,1,4
401415271,2022,13,regular,2022-11-26T20:30:00.000Z,FALSE,TRUE,FALSE,TRUE,15012,3935,CEFCU Stadium,23,San José State,fbs,Mountain West,27,0.9976489848021974,1483,1480,62,Hawai'i,fbs,Mountain West,14,0.002351015197802564,1117,1120,3.2744896504,,NA,1,13
401426618,2022,13,regular,2022-11-26T20:30:00.000Z,FALSE,TRUE,FALSE,TRUE,26061,3604,Alamodome,2636,UTSA,fbs,Conference USA,34,0.6232129000139718,1648,1645,2638,UTEP,fbs,Conference USA,31,0.3767870999860282,1301,1304,6.4379414026,,NA,1,3
401415666,2022,13,regular,2022-11-26T20:30:00.000Z,FALSE,TRUE,FALSE,TRUE,15759,3735,Gerald J. Ford Stadium,2567,SMU,fbs,American Athletic,34,0.8301279396357203,1505,1506,235,Memphis,fbs,American Athletic,31,0.1698720603642797,1514,1513,7.3914830244,,NA,1,3
401405151,2022,13,regular,2022-11-26T20:30:00.000Z,FALSE,TRUE,FALSE,TRUE,51148,3830,"Memorial Stadium (Bloomington, IN)",84,Indiana,fbs,Big Ten,16,0.12167184715984065,1338,1332,2509,Purdue,fbs,Big Ten,30,0.8783281528401593,1616,1622,3.6315700135,,NA,0,-14
401411174,2022,13,regular,2022-11-26T20:30:00.000Z,FALSE,TRUE,FALSE,TRUE,17492,3982,Wallace Wade Stadium,150,Duke,fbs,ACC,34,0.5091222074264741,1462,1466,154,Wake Forest,fbs,ACC,31,0.49087779257352593,1667,1663,8.6247548455,,NA,1,3
401405149,2022,13,regular,2022-11-26T20:30:00.000Z,FALSE,TRUE,FALSE,TRUE,25744,3911,Ryan Field,77,Northwestern,fbs,Big Ten,3,0.020324747445111462,1318,1257,356,Illinois,fbs,Big Ten,41,0.9796752525548885,1707,1768,1.8357650475,,NA,0,-38
401505433,2022,13,regular,2022-11-26T21:00:00.000Z,FALSE,TRUE,FALSE,FALSE,NA,3942,Stewart Stadium,2692,Weber State,fcs,Big Sky,38,0.9974049988694368,NA,NA,155,North Dakota,fcs,MVFC,31,0.0025950011305632126,NA,NA,3.5628624685,,FCS Championship - First Round,1,7
401404120,2022,13,regular,2022-11-26T21:00:00.000Z,FALSE,TRUE,FALSE,TRUE,44846,3616,Amon G. Carter Stadium,2628,TCU,fbs,Big 12,62,0.9940036772890903,1709,1855,66,Iowa State,fbs,Big 12,14,0.005996322710909663,1700,1554,2.0307151165,,NA,1,48
401405154,2022,13,regular,2022-11-26T21:00:00.000Z,FALSE,TRUE,FALSE,TRUE,105154,3632,Beaver Stadium,213,Penn State,fbs,Big Ten,35,0.99792228778356,1974,1979,127,Michigan State,fbs,Big Ten,16,0.002077712216440042,1555,1550,3.0904850465,,NA,1,19
401404048,2022,13,regular,2022-11-26T21:00:00.000Z,FALSE,TRUE,FALSE,TRUE,33474,3726,Folsom Field,38,Colorado,fbs,Pac-12,21,3.352597398260344e-4,1004,986,254,Utah,fbs,Pac-12,63,0.9996647402601739,1878,1896,0.319885021,,NA,0,-42
401426385,2022,13,regular,2022-11-26T22:00:00.000Z,FALSE,TRUE,FALSE,TRUE,4465,3817,Malone Stadium,2433,UL Monroe,fbs,Sun Belt,10,0.008397328715614726,1125,1117,2572,Southern Miss,fbs,Sun Belt,20,0.9916026712843853,1281,1289,5.6682942069,,NA,0,-10
401426386,2022,13,regular,2022-11-26T22:00:00.000Z,FALSE,TRUE,FALSE,TRUE,NA,3644,Bobcat Stadium (TX),326,Texas State,fbs,Sun Belt,13,0.012567783210188203,1233,1191,309,Louisiana,fbs,Sun Belt,41,0.9874322167898117,1527,1569,3.2696652877,,NA,0,-28
401505432,2022,13,regular,2022-11-26T22:00:00.000Z,FALSE,TRUE,FALSE,FALSE,NA,3908,Roy Kidd Stadium,2198,Eastern Kentucky,fcs,Atlantic Sun,41,0.001853601500645711,NA,NA,2241,Gardner-Webb,fcs,Big South,52,0.9981463984993543,NA,NA,4.5210210833,,FCS Championship - First Round,0,-11
401415272,2022,13,regular,2022-11-26T23:00:00.000Z,FALSE,TRUE,FALSE,TRUE,24873,6501,Allegiant Stadium,2439,UNLV,fbs,Mountain West,27,0.5691329875783309,1271,1275,2440,Nevada,fbs,Mountain West,22,0.43086701242166914,1240,1236,8.7669670583,,NA,1,5
401426382,2022,13,regular,2022-11-26T23:00:00.000Z,FALSE,TRUE,FALSE,TRUE,18683,3608,Allen E. Paulson Stadium,290,Georgia Southern,fbs,Sun Belt,51,0.06862687463857937,1377,1381,2026,App State,fbs,Sun Belt,48,0.9313731253614206,1597,1593,8.2513280372,,NA,1,3
401426614,2022,13,regular,2022-11-26T23:00:00.000Z,FALSE,TRUE,FALSE,TRUE,14768,218,FIU Stadium,2229,Florida International,fbs,Conference USA,28,0.05161236775445228,833,859,2393,Middle Tennessee,fbs,Conference USA,33,0.9483876322455477,1395,1369,5.1357231783,,NA,0,-5
401403963,2022,13,regular,2022-11-27T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,93578,3795,Kyle Field,245,Texas A&M,fbs,SEC,38,0.9855792742699553,1579,1629,99,LSU,fbs,SEC,23,0.014420725730044714,1779,1729,5.8197828754,,NA,1,15
401415667,2022,13,regular,2022-11-27T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,32217,3886,Raymond James Stadium,58,South Florida,fbs,American Athletic,39,0.22802234947359556,1104,1130,2116,UCF,fbs,American Athletic,46,0.7719776505264044,1673,1647,3.5738891537,,NA,0,-7
401505435,2022,13,regular,2022-11-27T00:00:00.000Z,FALSE,TRUE,FALSE,FALSE,NA,3944,Strawberry Stadium,2545,SE Louisiana,fcs,Southland,45,NA,NA,NA,70,Idaho,fcs,Big Sky,42,NA,NA,NA,NA,,FCS Championship - First Round,1,3
401404122,2022,13,regular,2022-11-27T00:30:00.000Z,FALSE,TRUE,FALSE,TRUE,51126,3784,Jones AT&T Stadium,2641,Texas Tech,fbs,Big 12,51,0.45667961504939086,1589,1591,201,Oklahoma,fbs,Big 12,48,0.5433203849506092,1662,1660,13.0223950294,,NA,1,3
401403964,2022,13,regular,2022-11-27T00:30:00.000Z,FALSE,TRUE,FALSE,TRUE,40350,3973,FirstBank Stadium,238,Vanderbilt,fbs,SEC,0,0.0020101816382698066,1332,1234,2633,Tennessee,fbs,SEC,56,0.9979898183617302,1879,1977,1.2045247161,,NA,0,-56
401404133,2022,13,regular,2022-11-27T00:30:00.000Z,FALSE,TRUE,FALSE,FALSE,72613,477,Los Angeles Memorial Coliseum,30,USC,fbs,Pac-12,38,0.5847344604543382,1754,1785,87,Notre Dame,fbs,FBS Independents,27,0.4152655395456618,1889,1858,3.5000025592,,NA,1,11
401411173,2022,13,regular,2022-11-27T00:30:00.000Z,FALSE,TRUE,FALSE,TRUE,30113,3615,"Alumni Stadium (Chestnut Hill, MA)",103,Boston College,fbs,ACC,23,0.519731508017265,1221,1222,183,Syracuse,fbs,ACC,32,0.480268491982735,1463,1462,7.8556058036,,NA,0,-9
401415668,2022,13,regular,2022-11-27T00:30:00.000Z,FALSE,TRUE,FALSE,TRUE,21785,4728,TDECU Stadium,248,Houston,fbs,American Athletic,30,0.28236592749136535,1645,1606,202,Tulsa,fbs,American Athletic,37,0.7176340725086346,1339,1378,6.7640408647,,NA,0,-7
401404121,2022,13,regular,2022-11-27T01:00:00.000Z,FALSE,TRUE,FALSE,TRUE,51861,3636,Bill Snyder Family Stadium,2306,Kansas State,fbs,Big 12,47,0.9386082601337947,1894,1892,2305,Kansas,fbs,Big 12,27,0.061391739866205275,1364,1366,3.184190764,,NA,1,20
401411175,2022,13,regular,2022-11-27T01:00:00.000Z,FALSE,TRUE,FALSE,TRUE,46428,3948,Hard Rock Stadium,2390,Miami,fbs,ACC,16,0.002146111713841035,1351,1316,221,Pittsburgh,fbs,ACC,42,0.997853888286159,1653,1688,2.1346924409,,NA,0,-26
401415267,2022,13,regular,2022-11-27T02:00:00.000Z,FALSE,TRUE,FALSE,TRUE,25223,7311,Snapdragon Stadium,21,San Diego State,fbs,Mountain West,3,0.002519172414532972,1487,1487,2005,Air Force,fbs,Mountain West,13,0.9974808275854671,1731,1731,3.1602420508,,NA,0,-10
401505434,2022,13,regular,2022-11-27T03:00:00.000Z,FALSE,TRUE,FALSE,FALSE,NA,3987,Washington-Grizzly Stadium,149,Montana,fcs,Big Sky,34,0.3868033001518324,NA,NA,2546,Southeast Missouri State,fcs,OVC,24,0.6131966998481676,NA,NA,6.7185044662,,FCS Championship - First Round,1,10
401404051,2022,13,regular,2022-11-27T03:30:00.000Z,FALSE,TRUE,FALSE,TRUE,33152,3820,Gesa Field,265,Washington State,fbs,Pac-12,33,0.0011860965095532832,1689,1644,264,Washington,fbs,Pac-12,51,0.9988139034904467,1684,1729,5.5816190637,,NA,0,-18
401404049,2022,13,regular,2022-11-27T04:00:00.000Z,FALSE,TRUE,FALSE,FALSE,25094,3940,Stanford Stadium,24,Stanford,fbs,Pac-12,26,0.0015596094483265655,1232,1237,252,BYU,fbs,FBS Independents,35,0.9984403905516734,1529,1524,2.123668114,,NA,0,-9
401506450,2022,14,regular,2022-12-02T18:00:00.000Z,FALSE,TRUE,FALSE,TRUE,12247,3965,UB Stadium,2084,Buffalo,fbs,Mid-American,23,0.5943481854028421,1389,1382,2006,Akron,fbs,Mid-American,22,0.40565181459715793,1147,1154,8.4559833844,,NA,1,1
401437032,2022,14,regular,2022-12-03T00:30:00.000Z,FALSE,TRUE,FALSE,TRUE,41412,3604,Alamodome,2636,UTSA,fbs,Conference USA,48,0.9801623749448282,1645,1679,249,North Texas,fbs,Conference USA,27,0.019837625055171837,1487,1453,4.0963967698,,Conference USA Championship,1,21
401437035,2022,14,regular,2022-12-03T01:00:00.000Z,FALSE,TRUE,TRUE,TRUE,61195,6501,Allegiant Stadium,30,USC,fbs,Pac-12,24,0.005695880885467043,1785,1745,254,Utah,fbs,Pac-12,47,0.994304119114533,1896,1936,5.1850225387,,Pac-12 Championship Game,0,-23
401437030,2022,14,regular,2022-12-03T17:00:00.000Z,FALSE,TRUE,TRUE,TRUE,69335,3687,AT&T Stadium,2628,TCU,fbs,Big 12,28,0.3415358537573116,1855,1856,2306,Kansas State,fbs,Big 12,31,0.6584641462426883,1892,1891,8.7438443065,,Dr Pepper Big 12 Championship,0,-3
